t(s),Date,Time,TxBat(V),VFR 2.4G(%),Rx VFR(%),VFR 900M(%),AccY(g),Altitude(m),RSSI 2.4G(dB),RX,RxBatt(V),AccX(g),AccZ(g),VSpeed(m/s),RSSI 900M(dB),RX,R.angle(°),P.angle(°),Power 900M(mW),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),VFAS(V),Current(A),Temp1(°C),Temp2(°C),Air speed(km/h),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2
123.19,2026-04-02,15:37:24.280,7.51,97,99,99,0.097,25.33,54,0,8.07,-0.191,1.146,1.22,62,0,176.66,-17.84,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.57,28.09,65.2,-30,-30,62.8,0,-554,856,27,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
123.45,2026-04-02,15:37:24.540,7.51,92,99,99,0.089,25.63,53,0,8.07,-0.239,1.153,0.99,64,0,176.05,-18.81,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.57,28.09,65.2,-30,-30,63.2,0,-564,855,21,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
123.71,2026-04-02,15:37:24.800,7.51,93,99,99,0.079,25.83,53,0,8.07,-0.176,1.172,0.83,65,0,177.36,-20.79,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.57,28.08,65.2,-30,-30,63.2,0,-569,855,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
123.98,2026-04-02,15:37:25.070,7.51,93,99,99,0.101,25.98,51,0,8.07,-0.168,1.172,0.66,66,0,177.93,-22.11,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.57,28.08,65.2,-30,-30,62.2,0,-565,856,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
124.25,2026-04-02,15:37:25.340,7.51,93,99,99,0.131,26.14,50,0,8.07,-0.339,1.214,0.52,67,0,176.00,-24.46,10,0.00,3.53,3.58,3.57,3.58,3.58,3.55,3.59,3.57,28.08,65.3,-30,-30,61.1,0,-562,856,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
124.51,2026-04-02,15:37:25.600,7.51,93,99,99,0.111,26.43,50,0,8.05,-0.284,1.188,0.81,69,0,170.45,-26.38,10,0.00,3.53,3.58,3.57,3.58,3.58,3.55,3.59,3.57,28.08,65.3,-30,-30,62.4,0,-615,854,37,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
124.77,2026-04-02,15:37:25.860,7.51,94,99,99,0.098,26.64,50,0,8.06,-0.238,1.224,0.78,71,0,168.55,-27.21,10,0.00,3.52,3.58,3.57,3.58,3.58,3.55,3.59,3.57,28.07,65.2,-30,-30,62.2,0,-558,844,79,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
125.03,2026-04-02,15:37:26.120,7.51,98,99,99,0.090,26.82,51,0,8.07,-0.225,1.234,0.69,71,0,167.59,-28.57,10,0.00,3.52,3.58,3.56,3.57,3.58,3.55,3.59,3.57,28.07,65.2,-30,-30,62.4,0,-425,838,60,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
125.31,2026-04-02,15:37:26.400,7.51,97,99,99,0.104,27.21,52,0,8.07,-0.285,1.120,0.68,71,0,167.15,-28.58,10,0.00,3.52,3.58,3.56,3.57,3.57,3.55,3.59,3.57,28.07,63.4,-30,-30,62.4,0,-539,836,-34,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
125.59,2026-04-02,15:37:26.680,7.51,97,99,99,0.086,27.37,52,0,8.07,-0.092,1.059,0.71,70,0,163.88,-27.21,10,0.00,3.52,3.58,3.56,3.57,3.57,3.55,3.59,3.57,28.07,63.1,-30,-30,62.4,-16,-549,835,-83,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
125.87,2026-04-02,15:37:26.960,7.51,95,99,99,0.086,27.37,50,0,8.07,-0.170,1.151,0.66,69,0,158.13,-26.85,10,0.00,3.52,3.58,3.56,3.57,3.57,3.55,3.59,3.57,28.07,63.1,-30,-30,64.1,-25,-545,835,-49,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
126.14,2026-04-02,15:37:27.230,7.51,89,100,100,0.080,27.79,48,0,8.04,-0.211,1.215,0.75,67,0,153.63,-26.86,10,0.00,3.52,3.58,3.56,3.57,3.57,3.55,3.59,3.57,28.07,63.1,-30,-30,64.1,-32,-638,829,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
126.4,2026-04-02,15:37:27.490,7.51,88,100,100,0.062,27.94,47,0,8.01,-0.183,1.277,0.60,64,0,153.63,-26.86,10,0.00,3.52,3.58,3.57,3.57,3.57,3.55,3.59,3.57,28.07,63.1,-30,-30,63.3,-31,-684,822,74,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
126.66,2026-04-02,15:37:27.750,7.51,87,100,100,0.078,28.00,47,0,8.04,-0.138,1.279,0.36,64,0,153.29,-25.67,10,0.00,3.52,3.58,3.57,3.57,3.58,3.55,3.59,3.57,28.09,61.8,-30,-30,63.3,-32,-626,806,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
126.92,2026-04-02,15:37:28.010,7.50,92,100,100,0.141,28.00,48,0,8.06,-0.323,1.285,0.33,64,0,153.04,-25.26,10,0.00,3.52,3.58,3.57,3.57,3.58,3.55,3.59,3.57,28.09,61.8,-30,-30,62.4,-28,-659,799,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
127.18,2026-04-02,15:37:28.270,7.51,94,100,100,0.112,28.10,48,0,8.06,-0.255,1.158,0.17,64,0,145.33,-23.86,10,0.00,3.53,3.58,3.57,3.57,3.58,3.55,3.59,3.57,28.10,59.6,-30,-30,60.7,-27,-659,787,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
127.44,2026-04-02,15:37:28.530,7.51,94,100,100,0.092,28.01,50,0,8.07,-0.125,1.210,-0.10,63,0,142.31,-23.04,10,0.00,3.53,3.58,3.57,3.58,3.58,3.55,3.59,3.57,28.10,59.6,-30,-30,59.6,-31,-639,772,40,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
127.71,2026-04-02,15:37:28.800,7.51,95,100,100,0.076,28.06,51,0,8.07,-0.205,1.234,0.05,63,0,141.71,-21.95,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.57,28.13,57.5,-30,-30,58.5,0,-613,769,112,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
127.98,2026-04-02,15:37:29.070,7.51,95,100,100,0.105,27.94,52,0,8.07,-0.253,1.177,0.05,65,0,145.77,-18.08,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.58,28.13,57.5,-30,-30,60.6,0,-618,768,62,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
128.25,2026-04-02,15:37:29.340,7.51,94,100,100,0.117,27.66,53,0,8.07,-0.196,1.176,-0.64,66,0,147.13,-14.19,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.58,28.15,57.2,-30,-30,60.9,0,-663,770,12,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
128.52,2026-04-02,15:37:29.610,7.51,88,100,100,0.111,27.48,52,0,8.07,-0.137,1.280,-0.64,65,0,142.66,-11.51,10,0.00,3.53,3.58,3.57,3.58,3.58,3.56,3.59,3.58,28.15,57.2,-30,-30,60.9,0,-670,770,13,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
128.78,2026-04-02,15:37:29.870,7.51,85,100,100,0.110,27.24,52,0,8.07,-0.154,1.278,-0.73,61,0,140.83,-10.12,10,0.00,3.53,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.17,57.5,-30,-30,60.9,0,-657,769,54,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
129.04,2026-04-02,15:37:30.130,7.50,87,100,100,0.052,26.92,52,0,8.07,-0.148,1.208,-0.94,56,0,142.22,-7.19,10,0.00,3.53,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.17,57.5,-30,-30,64.3,0,-643,769,53,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
129.31,2026-04-02,15:37:30.400,7.51,90,100,100,0.086,26.50,53,0,8.07,-0.100,1.268,-1.20,54,0,148.86,-4.53,10,0.00,3.53,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.18,57.2,-30,-30,64.3,-1,-630,769,50,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
129.59,2026-04-02,15:37:30.680,7.51,92,100,100,0.112,26.08,56,0,8.07,-0.194,1.267,-1.40,52,0,149.38,-3.36,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.18,57.0,-30,-30,64.3,-9,-621,769,50,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
129.85,2026-04-02,15:37:30.940,7.51,94,99,99,0.094,25.69,57,0,8.07,-0.210,1.201,-1.37,59,0,148.07,-1.30,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.18,57.0,-30,-30,63.3,0,-592,769,71,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
130.12,2026-04-02,15:37:31.210,7.51,95,99,99,0.080,25.23,55,0,8.07,-0.215,1.210,-1.49,62,0,149.31,-0.24,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.18,57.1,-30,-30,65.0,0,-460,770,217,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
130.4,2026-04-02,15:37:31.490,7.51,94,99,99,0.091,24.22,57,0,8.07,-0.150,1.206,-1.64,67,0,155.88,2.15,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.19,57.1,-30,-30,65.2,0,-461,770,133,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
130.66,2026-04-02,15:37:31.750,7.51,95,99,99,0.104,23.61,59,0,8.07,-0.135,1.043,-1.85,70,0,163.27,6.37,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.20,57.2,-30,-30,66.1,0,-458,770,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
130.92,2026-04-02,15:37:32.010,7.51,97,99,99,0.110,23.00,60,0,8.07,-0.135,1.097,-2.05,73,0,165.35,6.19,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.20,57.2,-30,-30,66.1,-20,-494,770,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
131.18,2026-04-02,15:37:32.270,7.51,96,99,99,0.062,22.41,59,0,8.07,-0.087,1.038,-2.01,75,0,165.39,5.14,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.20,56.9,-30,-30,66.1,0,-485,770,169,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
131.44,2026-04-02,15:37:32.530,7.51,95,99,99,0.023,21.63,61,0,8.07,-0.137,1.160,-2.40,76,0,168.77,4.06,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.20,56.9,-30,-30,69.3,0,-482,773,219,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
131.7,2026-04-02,15:37:32.790,7.51,93,99,99,0.073,20.98,63,0,8.07,-0.066,1.232,-2.42,72,0,134.26,3.23,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.20,56.7,-30,-30,69.6,-10,-392,771,43,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
131.96,2026-04-02,15:37:33.050,7.51,96,99,99,0.092,20.36,63,0,8.07,0.020,1.090,-2.26,67,0,-178.39,3.64,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.20,56.7,-30,-30,72.2,-18,-376,771,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
132.23,2026-04-02,15:37:33.320,7.51,97,99,99,0.093,19.51,65,0,8.07,-0.105,1.075,-2.56,75,0,162.24,3.66,10,0.00,3.54,3.58,3.58,3.58,3.58,3.56,3.59,3.58,28.21,56.4,-30,-30,72.2,-15,-535,771,174,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
132.5,2026-04-02,15:37:33.590,7.51,97,99,99,0.069,18.66,67,0,8.07,-0.183,1.289,-2.87,83,0,-38.62,2.50,10,0.00,3.54,3.58,3.58,3.58,3.58,3.57,3.59,3.58,28.21,56.4,-30,-30,71.9,0,-576,774,196,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
132.76,2026-04-02,15:37:33.850,7.50,98,99,99,0.053,18.66,68,0,8.07,-0.009,1.256,-2.53,86,0,-174.73,1.16,10,0.00,3.54,3.58,3.58,3.58,3.58,3.57,3.59,3.58,28.22,56.7,-30,-30,71.7,2,-578,781,192,0,667,0,0,1,-1,0,1,1,-1,-1,1,-1,-1,1,1
133.04,2026-04-02,15:37:34.130,7.51,97,99,99,0.088,17.05,70,0,8.07,-0.048,1.369,-1.79,87,0,-171.61,-2.86,10,0.00,3.54,3.58,3.58,3.58,3.58,3.57,3.59,3.58,28.22,56.7,-30,-30,71.7,0,-572,795,186,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
133.31,2026-04-02,15:37:34.400,7.51,96,99,99,0.056,16.54,71,0,8.07,-0.027,1.203,-1.64,88,0,-173.56,-5.76,10,0.00,3.54,3.58,3.58,3.58,3.58,3.57,3.59,3.58,28.22,58.3,-30,-30,71.7,-9,-749,633,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
133.58,2026-04-02,15:37:34.670,7.51,94,99,99,0.059,16.03,70,0,8.02,-0.027,1.346,-1.79,87,0,-173.25,-7.23,10,0.00,3.54,3.58,3.57,3.58,3.58,3.57,3.59,3.58,28.22,58.3,-30,-30,71.9,0,-616,402,266,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
133.85,2026-04-02,15:37:34.940,7.51,95,100,100,0.044,16.21,68,0,8.04,-0.019,1.324,-0.61,83,0,-169.18,-13.55,10,0.00,3.54,3.58,3.57,3.58,3.59,3.57,3.59,3.58,28.38,36.7,-30,-30,69.1,0,-486,400,419,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
134.11,2026-04-02,15:37:35.200,7.50,98,100,100,0.051,16.59,66,0,8.06,0.004,1.048,-0.61,82,0,-166.29,-13.51,10,0.00,3.54,3.58,3.57,3.58,3.59,3.57,3.61,3.60,28.38,36.7,-30,-30,66.1,0,-438,615,583,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
134.37,2026-04-02,15:37:35.460,7.50,99,100,100,0.084,16.59,64,0,8.07,-0.058,0.931,0.56,81,0,-160.78,-10.01,10,0.00,3.57,3.61,3.57,3.58,3.59,3.57,3.61,3.60,28.43,36.7,-30,-30,67.4,0,-486,704,355,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
134.63,2026-04-02,15:37:35.720,7.50,97,100,100,0.150,16.27,59,0,8.07,-0.089,0.944,-0.43,78,0,-158.99,-8.91,10,0.00,3.57,3.61,3.60,3.62,3.59,3.57,3.61,3.60,28.42,51.5,-30,-30,65.0,0,-561,709,207,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
134.9,2026-04-02,15:37:35.990,7.50,96,100,100,0.150,15.99,57,0,8.07,-0.147,1.098,-0.97,72,0,-165.82,-10.86,10,0.00,3.57,3.61,3.60,3.62,3.61,3.59,3.61,3.60,28.42,51.5,-30,-30,64.1,0,-439,709,349,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
135.16,2026-04-02,15:37:36.250,7.51,95,100,100,0.076,15.86,55,0,8.07,-0.127,1.014,-0.65,71,0,-173.20,-10.46,10,0.00,3.57,3.61,3.60,3.62,3.61,3.59,3.61,3.60,28.41,51.8,-30,-30,65.9,0,-457,709,667,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
135.43,2026-04-02,15:37:36.520,7.51,95,100,100,0.049,15.80,54,0,8.07,-0.147,1.075,-0.36,71,0,-168.13,-8.34,10,0.00,3.57,3.61,3.60,3.62,3.61,3.59,3.61,3.60,28.41,51.8,-30,-30,67.4,0,-427,710,601,0,666,0,0,1,-1,0,1,1,-1,-1,-1,1,-1,0,1
135.7,2026-04-02,15:37:36.790,7.51,94,100,100,0.154,15.30,51,0,8.07,-0.373,1.035,-0.84,70,0,-151.97,-5.89,10,0.00,3.57,3.61,3.60,3.62,3.61,3.59,3.61,3.60,28.41,51.5,-30,-30,67.4,0,-419,711,553,0,666,0,0,1,-1,0,1,1,-1,-1,-1,1,-1,0,1
135.97,2026-04-02,15:37:37.060,7.50,93,100,100,0.192,15.02,49,0,8.07,-0.345,1.017,-0.98,63,0,-148.33,-9.64,10,0.00,3.57,3.61,3.59,3.59,3.61,3.59,3.61,3.60,28.41,51.5,-30,-30,71.1,0,-411,710,484,0,666,0,0,1,-1,0,1,1,-1,-1,-1,1,-1,0,1
136.23,2026-04-02,15:37:37.320,7.51,91,100,100,0.200,14.90,49,0,8.05,-0.335,1.084,-0.72,61,0,-150.36,-10.84,10,0.00,3.57,3.61,3.59,3.59,3.59,3.58,3.61,3.60,28.40,51.3,-30,-30,71.1,0,-395,709,231,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
136.49,2026-04-02,15:37:37.580,7.50,93,100,100,0.157,14.95,51,0,8.06,-0.322,1.091,-0.19,63,0,-158.37,-12.31,10,0.00,3.57,3.61,3.59,3.59,3.59,3.58,3.61,3.59,28.40,51.3,-30,-30,75.6,21,-331,709,22,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
136.76,2026-04-02,15:37:37.850,7.50,96,100,100,0.121,14.93,51,0,8.07,-0.332,1.170,-0.04,65,0,-162.51,-13.21,10,0.00,3.55,3.60,3.59,3.59,3.59,3.58,3.61,3.59,28.40,50.6,-30,-30,77.4,0,-333,709,3,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
137.03,2026-04-02,15:37:38.120,7.51,99,100,100,0.093,14.89,54,0,8.07,-0.372,1.264,-0.14,66,0,-164.86,-15.37,10,0.00,3.55,3.60,3.59,3.60,3.59,3.58,3.61,3.59,28.40,50.6,-30,-30,78.9,0,-357,888,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
137.29,2026-04-02,15:37:38.380,7.50,99,100,100,0.117,15.01,55,0,8.07,-0.440,1.339,-0.14,66,0,-159.78,-18.29,10,0.00,3.55,3.60,3.59,3.60,3.59,3.58,3.61,3.59,28.40,62.9,-30,-30,79.3,0,-181,890,-142,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
137.56,2026-04-02,15:37:38.650,7.50,99,100,100,0.115,15.19,53,0,8.07,-0.412,1.230,0.39,65,0,-159.29,-19.49,10,0.00,3.55,3.60,3.59,3.60,3.59,3.57,3.61,3.59,28.40,62.9,-30,-30,82.6,0,-200,890,-405,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
137.83,2026-04-02,15:37:38.920,7.51,98,100,100,0.108,15.48,52,0,8.07,-0.383,1.154,0.69,63,0,-167.87,-21.19,10,0.00,3.55,3.60,3.59,3.60,3.59,3.57,3.60,3.57,28.30,66.5,-30,-30,84.1,0,-186,889,-424,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
138.09,2026-04-02,15:37:39.180,7.50,96,100,100,0.077,16.01,48,0,8.07,-0.366,1.152,1.34,61,0,-167.87,-21.19,10,0.00,3.53,3.58,3.59,3.60,3.59,3.57,3.60,3.57,28.30,66.5,-30,-30,84.1,-14,-202,873,-419,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
138.35,2026-04-02,15:37:39.440,7.50,92,100,100,0.020,16.01,46,0,8.07,-0.360,1.184,2.22,60,0,174.17,-25.07,10,0.00,3.53,3.58,3.56,3.57,3.59,3.57,3.60,3.57,28.24,66.5,-30,-30,86.9,0,-242,867,-394,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
138.61,2026-04-02,15:37:39.700,7.50,86,100,100,0.010,19.45,44,0,8.07,-0.360,1.232,4.23,58,0,172.17,-25.95,10,0.00,3.53,3.58,3.56,3.57,3.57,3.55,3.60,3.57,28.24,66.5,-30,-30,86.5,0,-239,867,-394,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
138.87,2026-04-02,15:37:39.960,7.50,77,100,100,0.003,20.70,42,0,8.07,-0.346,1.058,4.23,55,0,172.17,-25.95,10,0.00,3.53,3.58,3.56,3.57,3.57,3.55,3.59,3.56,28.19,66.5,-30,-30,84.6,0,-225,867,-380,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
139.13,2026-04-02,15:37:40.220,7.51,77,100,100,0.026,22.09,40,0,8.07,-0.373,1.317,4.60,54,0,167.01,-28.68,10,0.00,3.53,3.58,3.56,3.57,3.57,3.55,3.59,3.56,28.19,63.1,-30,-30,85.9,0,-208,866,-382,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
139.41,2026-04-02,15:37:40.500,7.50,84,100,100,0.035,23.54,43,0,8.07,-0.379,1.300,4.79,55,0,165.27,-28.60,10,0.00,3.53,3.58,3.56,3.57,3.57,3.55,3.59,3.56,28.19,63.1,-30,-30,85.2,0,-188,867,-367,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
139.67,2026-04-02,15:37:40.760,7.50,91,100,100,0.023,25.07,44,0,8.07,-0.345,1.076,5.12,56,0,158.95,-27.57,10,0.00,3.53,3.58,3.56,3.57,3.57,3.55,3.59,3.56,28.14,63.0,-30,-30,87.0,0,-99,867,-170,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
139.93,2026-04-02,15:37:41.020,7.50,92,100,100,0.035,25.07,45,0,8.07,-0.337,1.041,4.92,59,0,155.77,-26.97,10,0.00,3.53,3.58,3.56,3.57,3.57,3.55,3.59,3.56,28.14,63.0,-30,-30,87.0,0,-104,867,-112,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
140.2,2026-04-02,15:37:41.290,7.50,90,100,100,0.060,25.07,44,0,8.07,-0.349,1.062,4.77,60,0,154.63,-25.51,10,0.00,3.53,3.58,3.56,3.57,3.57,3.55,3.58,3.55,28.11,63.1,-30,-30,86.5,0,-116,867,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
140.46,2026-04-02,15:37:41.550,7.51,90,100,100,0.036,25.07,44,0,8.07,-0.318,0.866,4.88,60,0,155.29,-20.98,10,0.00,3.52,3.57,3.56,3.57,3.57,3.55,3.58,3.55,28.11,63.1,-30,-30,86.3,0,4,867,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
140.73,2026-04-02,15:37:41.820,7.51,92,100,100,0.036,30.39,45,0,8.07,-0.316,0.898,4.43,60,0,157.96,-19.80,10,0.00,3.52,3.57,3.56,3.57,3.57,3.55,3.58,3.55,28.09,63.2,-30,-30,88.2,0,-239,867,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
140.99,2026-04-02,15:37:42.080,7.51,91,100,100,0.062,31.66,45,0,8.01,-0.322,1.198,4.48,59,0,163.70,-17.89,10,0.00,3.52,3.57,3.56,3.57,3.57,3.55,3.58,3.55,28.09,63.2,-30,-30,89.5,0,-405,868,-66,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
141.26,2026-04-02,15:37:42.350,7.51,88,100,100,0.062,34.05,44,0,8.04,-0.357,1.539,4.09,56,0,164.67,-20.30,10,0.00,3.52,3.57,3.56,3.57,3.57,3.55,3.58,3.55,28.07,62.7,-30,-30,89.5,0,-277,867,-176,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
141.53,2026-04-02,15:37:42.620,7.51,80,100,100,0.044,34.05,42,0,8.06,-0.361,1.365,4.57,57,0,164.67,-20.30,10,0.00,3.52,3.57,3.56,3.57,3.57,3.55,3.58,3.55,28.07,62.7,-30,-30,88.3,0,-182,867,-120,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
141.79,2026-04-02,15:37:42.880,7.50,74,100,100,0.031,36.52,41,0,8.06,-0.318,1.179,4.17,57,0,157.36,-22.62,10,0.00,3.52,3.57,3.56,3.56,3.57,3.55,3.58,3.55,28.06,62.7,-30,-30,91.5,0,-232,867,-62,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
142.05,2026-04-02,15:37:43.140,7.50,79,100,100,0.020,37.54,41,0,8.07,-0.319,1.308,3.82,58,0,158.96,-21.95,10,0.00,3.52,3.57,3.56,3.56,3.57,3.55,3.58,3.55,28.06,62.7,-30,-30,91.3,0,-210,867,-138,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
142.32,2026-04-02,15:37:43.410,7.50,88,100,100,0.063,38.58,42,0,8.07,-0.320,1.073,3.73,59,0,161.15,-20.69,10,0.00,3.52,3.57,3.56,3.56,3.56,3.55,3.58,3.55,28.05,62.1,-30,-30,91.3,0,-200,867,-127,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
142.58,2026-04-02,15:37:43.670,7.50,92,100,100,0.076,39.44,41,0,8.07,-0.303,1.125,3.30,60,0,158.76,-20.59,10,0.00,3.52,3.57,3.56,3.56,3.56,3.55,3.58,3.55,28.05,62.1,-30,-30,89.1,0,-141,868,-110,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
142.84,2026-04-02,15:37:43.930,7.50,87,100,100,0.036,40.16,40,0,8.07,-0.290,0.944,2.80,61,0,153.86,-19.68,10,0.00,3.51,3.57,3.56,3.56,3.56,3.55,3.58,3.55,28.04,62.2,-30,-30,89.1,0,-30,868,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
143.1,2026-04-02,15:37:44.190,7.50,91,100,100,0.026,40.99,43,0,8.05,-0.269,1.105,2.88,63,0,156.12,-17.61,10,0.00,3.51,3.57,3.55,3.57,3.56,3.55,3.58,3.55,28.04,62.2,-30,-30,94.1,0,-350,867,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
143.36,2026-04-02,15:37:44.450,7.50,90,100,100,0.035,41.69,44,0,8.06,-0.290,1.393,2.60,64,0,162.85,-16.85,10,0.00,3.51,3.57,3.55,3.57,3.56,3.55,3.58,3.55,28.04,62.2,-30,-30,93.7,0,-281,867,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
143.62,2026-04-02,15:37:44.710,7.50,87,100,100,0.037,42.39,40,0,8.07,-0.251,1.285,2.43,63,0,164.80,-17.77,10,0.00,3.51,3.57,3.55,3.57,3.56,3.55,3.58,3.55,28.04,60.9,-30,-30,96.9,0,-175,766,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
